MacroPlot Name,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-HQ-TX-04,6/23/2023 11:37:53 AM,13,False,,1,13,L,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.03,,,,,,,,,,,,POTR5,,
DENA-TLS-30,6/25/2022 6:17:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,M. Behrens; T. Schaub,M. Behrens,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483648,True,,4,1,L,6.4,5.4,,,1.45,1.45,0.48,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2.74NW,,,,,,,,,,,,PIGL,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483647,True,,4,2,L,10.9,9,,,6.1,0.6,0.57,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,7.81NW,,,,,,,,,,,,PIGL,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483646,True,,4,3,L,16.8,9.1,,,1.6,1.6,1.54,,,,,0,,,,,,,,,,,,,,,,,,,,,,,7.67N,,,,,,,,,,,,PIMA,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483645,True,,1,4,L,5.8,4.8,,,0,0,1.08,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5.53NE,,,,,,,,,,,,PIMA,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483644,True,,1,5,L,6.1,4.3,,,0,1.18,1.05,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5.96NE,,,,,,,,,,,,PIMA,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483643,True,,2,6,L,23,12.9,,,4.9,4.9,1.25,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,4.62E,,,,,,,,,,,,PIGL,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483642,True,,2,7,L,28.4,13.2,,,4.9,4.9,1.1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5.93E,,,,,,,,,,,,PIGL,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483641,True,,3,8,L,11.9,9.3,,,5.3,2,0.45,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,7.38S,,,,,,,,,,,,PIMA,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483640,True,,3,9,L,3.1,2.8,,,0,0,0.63,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1.64S,Leaning over Leica,,,,,,,,,,,PIMA,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483639,True,,3,10,L,14,9.9,,,1.18,1.18,1.05,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,7.59SE,,,,,,,,,,,,PIMA,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483638,True,,1,11,L,2.5,2.7,,,0.26,0.9,0.37,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1.58NE,,,,,,,,,,,,PIGL,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483637,True,,4,12,L,2.9,2.2,,,0.48,0.48,0.53,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2.29NW,,,,,,,,,,,,PIGL,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483636,True,,4,13,L,6.5,5.3,,,1.55,1.55,0.61,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2.7W,,,,,,,,,,,,PIGL,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483635,True,,3,14,L,16.2,11.9,,,5.9,5.9,0.73,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,1.95SW,,,,,,,,,,,,PIGL,,
DENA-TLS-30,6/25/2022 6:17:20 PM,-2147483634,True,,1,15,L,12.4,9.1,,,2.1,2.1,0.95,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,7.94NE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,0,J Barnes; K Gates; J OConnor,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483648,True,,1,1,L,2.5,3,,,1.22,0.4,0.27,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483647,True,,1,2,L,3.5,4.5,,,3.5,0.42,0.23,,,,,3,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483646,True,,1,3,L,7.5,9.9,,,4.3,0.08,0.5,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483645,True,,1,4,L,9,9.2,,,3.5,0.9,0.5,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483644,True,,1,5,L,12,12.4,,,6.5,0.63,0.87,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483643,True,,1,6,L,12,13.3,,,4.5,0,0.73,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-18,6/22/2021 5:31:28 PM,-2147483642,True,,1,7,L,7,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW,,,,,,,,,,,,POBA2,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Mitchell; R Wilson; M Llanes; C Campanelli; B McCreary; H Bradshaw,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483648,True,,1,1,L,9.7,5.8,,,3.5,3.1,1.4,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483647,True,,1,2,L,15.1,8.7,,,0.06,0,1.3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483646,True,,1,3,L,5.4,3.5,,,0.67,0,1.13,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483645,True,,1,4,L,2.8,2.4,,,0.8,0,0.6,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483644,True,,1,5,L,1.4,1.79,,,0.42,0,0.45,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483643,True,,1,6,L,2.5,3,,,0.8,0,0.96,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483642,True,,1,7,L,5.5,4.7,,,2,0.03,0.45,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483641,True,,1,8,L,1.5,2,,,0.92,0.35,0.55,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483640,True,,1,9,L,1.1,2,,,0.96,0.2,0.37,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483639,True,,1,10,L,9.9,7.9,,,3,0.27,1.02,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483638,True,,1,11,L,13.1,7.8,,,1.39,0.23,1.47,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483637,True,,1,12,L,6.8,7.2,,,0.51,0,0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483636,True,,1,13,L,14.9,9.1,,,0.04,0,1.6,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483635,True,,1,14,L,11.8,9.1,,,1.6,0,1.03,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J Barnes; V Belser,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483648,True,,1,1,L,13.8,8.5,,,1.4,0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NE @ 5.56 m along transect tape,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483647,True,,1,2,L,16.6,9,,,1.9,0,1.3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NW @ 7.65 m along transect tape,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483646,True,,1,3,L,8.8,7,,,0.47,0,0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NE @ 1.78 m along transect tape,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483645,True,,1,4,L,3,3.3,,,0.2,0,0.45,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NE @ 7.10 m along transect tape,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483644,True,,1,5,L,4.7,4.3,,,0.96,0,0.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,NE @ 6.11 m along transect tape,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483643,True,,1,6,L,2.3,2.1,,,0.6,0,0.45,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,NE @ 3.79 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483642,True,,1,7,L,4.9,5.2,,,1.3,0,0.65,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,NE @ 3.36 m along transect tape,Needle die back,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483641,True,,1,8,L,8.2,5.5,,,0.8,0.34,1.2,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,NE @ 5.69 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483640,True,,1,9,L,11.1,9.8,,,1.35,0.27,0.5,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,,NE @ 7.36 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483639,True,,1,10,L,0.8,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE @ 3.94 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483638,True,,1,11,L,1.3,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW @ 4.98 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483637,True,,1,12,L,7.9,5.2,,,1.7,0,1.1,,,,,1.7,,,,,,,,,,,,FORK,,,,,,,,,,,NW @ 7.12 m along transect tape,Forked,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483636,True,,1,13,L,14.4,9,,,1.24,0.32,1.4,,,,,1.24,,,,,,,,,,,,,,,,,,,,,,,NE @ 7.24 m along transect tape,,,,,,,,,,,,PIGL,,
A288-00-1344,7/18/2005 11:20:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A288-00-1344,7/18/2005 11:20:18 AM,1001,True,,1,100,X,,,,X,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, TreeBelt,,,,,,,,,,UNKN_100,,
DENA-TLS-23,6/24/2022 4:45:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,J. Barnes; T. Schaub; M. Behrens,T. Schaub,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483648,True,,1,1,L,3.6,2.1,,,1.3,0,0.53,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,4.1 SW,,,,,,,,,,,,PIGL,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483647,True,,1,2,L,1.1,1.44,,,0.1,0,0.56,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,5.01SW,,,,,,,,,,,,PIMA,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483646,True,,1,3,L,3.3,2.35,,,0.48,0,0.37,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,5.31SW,,,,,,,,,,,,PIGL,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483645,True,,1,4,L,2.7,2.3,,,0,0,0.67,,,,,0,,,,,,,,,,,,,,,,,,,,,,,7.86NW,,,,,,,,,,,,PIMA,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483644,True,,1,5,L,9.1,5.6,,,2.4,0,0.5,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,5.88NE,,,,,,,,,,,,PIGL,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483643,True,,1,6,L,7.1,4.5,,,2.06,0,0.3,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,7.79NE,,,,,,,,,,,,PIGL,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483642,True,,1,7,L,9,5.6,,,0,0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,3.43W,,,,,,,,,,,,PIMA,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483641,True,,1,8,L,7.9,4.7,,,1.6,0,0.72,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,7.0SE,,,,,,,,,,,,PIMA,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483640,True,,1,9,L,14.9,9.8,,,0,0,1.24,,,,,0,,,,,,,,,,,,,,,,,,,,,,,5.09NE,,,,,,,,,,,,PIMA,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483639,True,,1,10,L,11.2,7.1,,,0,0,0.77,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4.59NE,,,,,,,,,,,,PIMA,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483638,True,,1,11,L,18.5,7.4,,,1.45,0,1.68,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,6.32W,,,,,,,,,,,,PIGL,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483637,True,,1,12,L,10.4,6.7,,,1.62,0,0.85,,,,,1.62,,,,,,,,,,,,,,,,,,,,,,,5.97N,,,,,,,,,,,,PIGL,,
A148-90-289,7/14/2005 12:20:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.003,0,,,,,,,,True,
A148-90-289,7/14/2005 12:20:03 PM,1001,True,,1,1,L,0.6,2.8,,X,0.6,0.22,0.7,,,,,0.6,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POTR5,,
A148-90-289,7/14/2005 12:20:03 PM,1002,True,,1,2,L,2,3.3,,X,1.2,0.51,1.1,,,,,0.8,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,POTR5,,
A148-90-289,7/14/2005 12:20:03 PM,1003,True,,1,3,L,1.1,1.8,,X,0,0,0.45,,,,,0,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,PIMA,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,0,J Barnes; K Gates; J O'Connor,M Neuser,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483648,True,,1,1,L,0.7,1.5,,,0.7,0.02,0.22,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483647,True,,1,2,L,1.6,2,,,0.7,0.08,0.46,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483646,True,,1,3,L,1.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NE,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483645,True,,1,4,L,2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483644,True,,1,5,L,25.6,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483643,True,,1,6,L,16.5,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483642,True,,1,7,L,17.8,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483641,True,,1,8,L,21,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483640,True,,1,9,L,23.9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483639,True,,1,10,L,23.2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483638,True,,1,11,L,12.5,10.5,,,,,,,,,,,,,,,,,,,,,,BROK,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483637,True,,1,12,L,12.2,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483636,True,,1,13,L,1.2,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483635,True,,1,14,L,8.9,5,,,0.62,0.05,1.18,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483634,True,,1,15,L,5.8,4,,,1.26,0.2,0.9,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483633,True,,1,16,L,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POBA2,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483632,True,,1,17,L,0.4,1.8,,,,,,,,,,,,,,,,,,,,,,UNKN,,,,,,,,,,,,most leaves are off tree,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,0,Sarah Stehn; Sarah Martin; Mariana Perez; Fleur Nicklen; Olivia Lawrence; Shannon Courtney,Sarah Stehn,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,1,False,,1,1,L,,3,,,1.55,0.2,0.55,,,,,0.96,,,,,,,,,,,,,,,,,,,,,,,3.68,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,2,False,,1,2,L,,1.56,,,0.5,0.07,0.58,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,6.65,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,3,False,,1,3,L,,3.3,,,1.43,0.1,0.72,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,1.89,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,4,False,,1,4,L,,7.8,,,2,2,1.3,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,4.18,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,5,False,,1,5,L,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,6,False,,1,6,L,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,7,False,,1,7,L,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,8,False,,1,8,L,,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,9,False,,1,9,L,,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,10,False,,1,10,L,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,11,False,,1,11,L,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,12,False,,1,12,L,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,13,False,,1,13,L,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.37,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,14,False,,1,14,L,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,15,False,,1,15,L,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72,,,,,,,,,,,,POBAB2,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,0,J Hrobak; M Neuser; K Cowan,J OConnor,Tree location in relation to transect (meters value),Additional comments on tree damage,,,,True,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483648,True,,1,1,L,16,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW @ 2.84 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483647,True,,1,2,L,12.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NW @ .94 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483646,True,,1,3,L,11,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 2.31 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483645,True,,1,4,L,10,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SW @ 3.21 m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483644,True,,1,5,L,9,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Location on SE/NE Line,SE  @ 2.98  m along transect tape,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483643,True,,1,6,L,14,11.6,,,5.4,0.3,1.2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,SE @ 2.41 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483642,True,,1,7,L,13.5,11.5,,,5.4,0.2,1.1,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,SE @ 2.43 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483641,True,,1,8,L,10,5.3,,,1.8,0.2,0.6,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,NW @ 2.42 m along transect tape,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483640,True,,1,9,L,6,9.2,,,3.1,0.2,0.3,,,,,3.1,,,,,,,,,,,,FORK,,,,,,,,,,,SE @ 2.41 m along transect tape,Forked with twisted top,,,,,,,,,,,PIGL,,
