MacroPlot Name,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483648,1,4,L,SE,R,22,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483647,1,8,L,SE,R,7,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483646,1,12,L,SE,R,4,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,7/25/2009 9:39:23 AM,-2147483645,1,12,L,SE,R,7,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,,,,,,,,,,,,,,1,3,0,0,3.14,V Belser,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483648,1,4,L,SE,R,4,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483647,1,8,L,SE,M,3,,1,Layering,1,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483646,1,8,L,SE,R,5,,1,,1,,,,,,,,,,,,,,POTR5,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483645,1,12,L,SE,M,21,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-15RL,9/1/2021 7:23:10 PM,-2147483644,1,12,L,SE,R,1,,1,,1,,,,,,,,,,,,,,POTR5,,
A288-00-1344,7/18/2005 11:20:18 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A288-00-1344,7/18/2005 11:20:18 AM,1,1,3,L,,I,1,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A288-00-1344,7/18/2005 11:20:18 AM,2,1,15,L,,I,1,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A288-00-1344,7/18/2005 11:20:18 AM,3,1,27,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A288-PP9,7/19/2007 10:54:11 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A288-PP9,7/19/2007 10:54:11 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A288-PP9,7/19/2007 10:54:11 AM,-2147483647,1,15,L,SE,I,3,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A288-PP9,7/19/2007 10:54:11 AM,-2147483646,1,15,L,SE,I,1,,1,,,,,,,,,,,,,,,,LALA,,
DENA-A288-PP9,7/19/2007 10:54:11 AM,-2147483645,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-22,8/6/2014 9:06:12 AM,,,,,,,,,,,,,,1,4,2,1,2,J. Northway; J. Thatcher,J. Northway,,,,,,True,
DENA-BVL-22,8/6/2014 9:06:12 AM,-2147483648,1,1,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-22,8/6/2014 9:06:12 AM,-2147483647,1,2,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-BVL-22,8/6/2014 9:06:12 AM,-2147483646,1,3,L,SE,M,5,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-BVL-22,8/6/2014 9:06:12 AM,-2147483645,1,4,L,SE,M,4,,1,,,,,,,,,,,,,,,,PIMA,,
LACL-CUR-E02,6/18/2014 4:19:36 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-E02,6/18/2014 4:19:36 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E02,6/18/2014 4:19:36 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E02,6/18/2014 4:19:36 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B02,6/19/2014 2:08:43 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-B02,6/19/2014 2:08:43 PM,-2147483648,1,3,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B02,6/19/2014 2:08:43 PM,-2147483647,1,14,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B02,6/19/2014 2:08:43 PM,-2147483646,1,27,X,,,0,,1,no Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B02,6/23/2015 9:36:50 AM,,,,,,,,,,,,,,1,5,2,2,4,J.Barnes; A. Miller; L. Ernst; W. Kamp; M. Dutton,J. Hrobak,,,,,,True,
LACL-CUR-B02,6/23/2015 9:36:50 AM,-2147483648,1,0,L,SE,I,15,,1,,,,,,,,,,,,,,,,BEPA,,
LACL-CUR-B02,6/23/2015 9:36:50 AM,-2147483647,1,7,L,SE,I,15,,1,,,,,,,,,,,,,,,,BEPA,,
LACL-CUR-B02,6/23/2015 9:36:50 AM,-2147483646,1,7,L,SE,M,1,,1,,,,,,,,,,,,,,,,BEPA,,
LACL-CUR-B02,6/23/2015 9:36:50 AM,-2147483645,1,14,L,SE,I,1,,1,,,,,,,,,,,,,,,,BEPA,,
LACL-CUR-B02,6/23/2015 9:36:50 AM,-2147483644,1,21,X,,,0,,1,,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-B02,6/23/2015 9:36:50 AM,-2147483643,1,28,L,SE,I,5,,1,,,,,,,,,,,,,,,,BEPA,,
LACL-CUR-B02,6/23/2015 9:36:50 AM,-2147483642,1,28,L,SE,M,1,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-TLS-23,6/24/2022 4:45:20 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes; T. Schaub; M. Behrens,T. Schaub,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483648,1,4,,,,0,,1,No seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483647,1,8,L,,I,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483646,1,8,L,,M,1,,1,,1,,,,,,,,,,,,,,PIMA,,
DENA-TLS-23,6/24/2022 4:45:20 PM,-2147483645,1,12,,,,0,,1,No seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-A274-F13,7/10/2007 9:25:32 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A274-F13,7/10/2007 9:25:32 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A274-F13,7/10/2007 9:25:32 AM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A274-F13,7/10/2007 9:25:32 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-TLS-20,6/28/2022 1:36:05 PM,,,,,,,,,,,,,,1,3,0,0,3.14,T. Schaub; N. Tilges,T. Schaub,Quadrat Radius (if Circular Plot)(m),,,,,True,
DENA-TLS-20,6/28/2022 1:36:05 PM,-2147483648,1,4,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-20,6/28/2022 1:36:05 PM,-2147483647,1,8,L,SE,M,3,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-TLS-20,6/28/2022 1:36:05 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E07,6/18/2014 1:50:34 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Barnes; L. Ernst; J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-E07,6/18/2014 1:50:34 PM,-2147483648,1,3,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E07,6/18/2014 1:50:34 PM,-2147483647,1,14,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E07,6/18/2014 1:50:34 PM,-2147483646,1,27,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
A148-90-289,7/14/2005 12:20:03 PM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A148-90-289,7/14/2005 12:20:03 PM,1,1,27,L,,I,1,,1,,0.5,, TreeSeedling,,,,,,,,,,,,PIMA,,
A148-90-289,7/14/2005 12:20:03 PM,2,1,15,L,,I,9,,1,,0.5,, TreeSeedling,,,,,,,,,,,,PIMA,,
A148-90-289,7/14/2005 12:20:03 PM,3,1,3,X,,,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-03,7/29/2014 2:47:46 PM,,,,,,,,,,,,,,1,4,2,2,4,J. Northway; K. Mitchell,J. Northway,,,,,,True,
DENA-WIG-03,7/29/2014 2:47:46 PM,-2147483648,1,4,L,SE,M,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-WIG-03,7/29/2014 2:47:46 PM,-2147483647,1,11,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-03,7/29/2014 2:47:46 PM,-2147483646,1,6,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-WIG-03,7/29/2014 2:47:46 PM,-2147483645,1,13,L,SE,I,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-WIG-03,7/29/2014 2:47:46 PM,-2147483644,1,13,L,SE,M,1,,1,,,,,,,,,,,,,,,,PIMA,,
Test,4/14/2009 11:21:05 AM,,,,,,,,,,,,,,1,3,2,1,6,jb,,,,,,,True,
Test,4/14/2009 11:21:05 AM,-2147483648,1,3,L,,,20,,1,,,,,,,,,,,,,,,,PIMA,,
Test,4/14/2009 11:21:05 AM,-2147483647,1,15,L,,,20,,1,,,,,,,,,,,,,,,,PIMA,,
Test,4/14/2009 11:21:05 AM,-2147483646,1,27,L,,,20,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes; K Gates; J O'Connor,M Neuser,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483648,1,4,L,SE,M,13,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483647,1,8,L,SE,M,4,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/23/2021 2:34:00 PM,-2147483646,1,12,L,SE,M,12,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-01,6/28/2023 4:23:22 PM,,,,,,,,,,,,,,1,3,0,0,3.14,,,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Hrobak; M Neuser; K Cowan,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483647,1,8,L,SE,I,3,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-26,6/22/2021 5:44:26 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-18,7/30/2014 4:34:34 PM,,,,,,,,,,,,,,1,4,2,2,4,J. Northway; J. Nichols,J. Northway,,,,,,True,
DENA-WIG-18,7/30/2014 4:34:34 PM,-2147483648,1,4,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-18,7/30/2014 4:34:34 PM,-2147483647,1,11,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-18,7/30/2014 4:34:34 PM,-2147483646,1,6,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-WIG-18,7/30/2014 4:34:34 PM,-2147483645,1,13,X,,,0,,1,No Seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-YY3,7/13/2007 3:01:16 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-B288-YY3,7/13/2007 3:01:16 PM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-YY3,7/13/2007 3:01:16 PM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-YY3,7/13/2007 3:01:16 PM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-X5,7/13/2007 8:47:33 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-B288-X5,7/13/2007 8:47:33 AM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-X5,7/13/2007 8:47:33 AM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-X5,7/13/2007 8:47:33 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-X3,7/13/2007 3:57:39 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-B288-X3,7/13/2007 3:57:39 PM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-X3,7/13/2007 3:57:39 PM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-B288-X3,7/13/2007 3:57:39 PM,-2147483646,1,27,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A4,7/12/2007 2:34:03 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A303-A4,7/12/2007 2:34:03 PM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A303-A4,7/12/2007 2:34:03 PM,-2147483647,1,15,L,SE,I,3,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A303-A4,7/12/2007 2:34:03 PM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E05,6/18/2014 12:09:50 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J. Northway; E. Groth,J. Northway,,,,,,True,
LACL-CUR-E05,6/18/2014 12:09:50 PM,-2147483648,1,3,X,,,0,,1,No seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E05,6/18/2014 12:09:50 PM,-2147483647,1,14,X,,,0,,1,No seedlings,,,,,,,,,,,,,,,UNKN_100,,
LACL-CUR-E05,6/18/2014 12:09:50 PM,-2147483646,1,27,X,,,0,,1,No seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A288-O7,7/17/2007 5:24:39 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A288-O7,7/17/2007 5:24:39 PM,-2147483648,1,3,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A288-O7,7/17/2007 5:24:39 PM,-2147483647,1,15,L,SE,I,5,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A288-O7,7/17/2007 5:24:39 PM,-2147483646,1,15,L,SE,I,2,,1,,,,,,,,,,,,,,,,LALA,,
DENA-A288-O7,7/17/2007 5:24:39 PM,-2147483645,1,27,L,SE,I,1,,1,,,,,,,,,,,,,,,,LALA,,
DENA-BVL-15,8/6/2014 1:32:59 PM,,,,,,,,,,,,,,1,4,2,1,2,J. Barnes; C. Adam,J. Northway,,,,,,True,
DENA-BVL-15,8/6/2014 1:32:59 PM,-2147483648,1,1,L,SE,,8,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-BVL-15,8/6/2014 1:32:59 PM,-2147483647,1,2,L,SE,,13,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-BVL-15,8/6/2014 1:32:59 PM,-2147483646,1,2,L,SE,,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-BVL-15,8/6/2014 1:32:59 PM,-2147483645,1,3,L,SE,,12,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-BVL-15,8/6/2014 1:32:59 PM,-2147483644,1,4,L,SE,,15,,1,,,,,,,,,,,,,,,,BEPA,,
DENA-HZF-Z2-10RL,7/25/2009 3:29:21 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Mitchell; H Bradshaw; R Wilson; B McCreary; C Campanelli; M Llanes,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z2-10RL,7/25/2009 3:29:21 PM,-2147483648,1,4,L,SE,I,2,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-10RL,7/25/2009 3:29:21 PM,-2147483647,1,4,L,SE,I,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-10RL,7/25/2009 3:29:21 PM,-2147483646,1,8,L,SE,I,1,,1,,1,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-10RL,7/25/2009 3:29:21 PM,-2147483645,1,8,L,SE,I,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HZF-Z2-10RL,7/25/2009 3:29:21 PM,-2147483644,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HZF-Z2-10RL,8/11/2021 7:54:18 PM,,,,,,,,,,,,,,1,3,0,0,3.14,W Gautsch; M Neuser; R Nessle,M Neuser,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HZF-Z2-10RL,8/11/2021 7:54:18 PM,-2147483648,1,4,L,SE,M,2,,1,,1,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-10RL,8/11/2021 7:54:18 PM,-2147483647,1,8,L,SE,M,3,,1,,1,,,,,,,,,,,,,,PIMA,,
DENA-HZF-Z2-10RL,8/11/2021 7:54:18 PM,-2147483646,1,12,L,SE,M,5,,1,,1,,,,,,,,,,,,,,PIMA,,
DENA-A274-F10,7/10/2007 12:19:49 PM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
DENA-A274-F10,7/10/2007 12:19:49 PM,-2147483648,1,3,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A274-F10,7/10/2007 12:19:49 PM,-2147483647,1,15,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIMA,,
DENA-A274-F10,7/10/2007 12:19:49 PM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A274-F10,7/22/2016 10:13:01 AM,,,,,,,,,,,,,,1,3,2,1,2,Jennifer Barnes; winter West,J. Hrobak,,,,,,True,
DENA-A274-F10,7/22/2016 10:13:01 AM,-2147483648,1,3,L,SE,I,3,,1,Pima seeding count for entire 30m x 1m transect = 7.,,,,,,,,,,,,,,,PIMA,,
DENA-A274-F10,7/22/2016 10:13:01 AM,-2147483647,1,15,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-A274-F10,7/22/2016 10:13:01 AM,-2147483646,1,27,X,X,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A223-86-251,7/8/2005 10:01:10 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A223-86-251,7/8/2005 10:01:10 AM,1,1,15,L,,I,2,,1,,,, TreeSeedling,,,,,,,,,,,,POTR5,,
A223-86-251,7/8/2005 10:01:10 AM,2,1,27,L,,I,2,,1,,,, TreeSeedling,,,,,,,,,,,,POTR5,,
A223-86-251,7/8/2005 10:01:10 AM,3,1,3,L,,M,1,,1,,,, TreeSeedling,,,,,,,,,,,,POTR5,,
A223-86-251,7/8/2005 10:01:10 AM,4,1,15,L,,M,1,,1,,,, TreeSeedling,,,,,,,,,,,,POTR5,,
A223-86-251,7/8/2005 10:01:10 AM,5,1,27,L,,M,3,,1,,,, TreeSeedling,,,,,,,,,,,,POTR5,,
DENA-HQ-TX-12,6/22/2021 2:52:26 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-12,6/22/2021 2:52:26 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-12,6/22/2021 2:52:26 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-12,6/22/2021 2:52:26 PM,-2147483646,1,12,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-12,6/22/2023 12:50:44 PM,,,,,,,,,,,,,,1,3,0,0,3.14,,,Quadrat Radius (if Circular Plot) (m),,,,,True,
B288-01-1170,7/7/2005 10:50:26 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
B288-01-1170,7/7/2005 10:50:26 AM,1,1,27,L,,I,1,,1,,,, TreeSeedling,,,,,,,,,,,,LALA,,
B288-01-1170,7/7/2005 10:50:26 AM,2,1,3,L,,M,1,,1,,,, TreeSeedling,,,,,,,,,,,,LALA,,
B288-01-1170,7/7/2005 10:50:26 AM,3,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-19,6/22/2021 5:34:49 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes; K Gates; J OConnor,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-19,6/22/2021 5:34:49 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-19,6/22/2021 5:34:49 PM,-2147483647,1,8,L,SE,M,1,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-19,6/22/2021 5:34:49 PM,-2147483646,1,12,L,SE,M,2,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-10,6/24/2021 2:38:39 PM,,,,,,,,,,,,,,1,3,0,0,3.14,J Barnes; K Gates,J OConnor,Quadrat Radius (if Circular Plot) (m),,,,,True,
DENA-HQ-TX-10,6/24/2021 2:38:39 PM,-2147483648,1,4,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-10,6/24/2021 2:38:39 PM,-2147483647,1,8,,,,0,,1,No Seedlings,1,,,,,,,,,,,,,,UNKN_100,,
DENA-HQ-TX-10,6/24/2021 2:38:39 PM,-2147483646,1,12,L,SE,M,5,,1,,1,,,,,,,,,,,,,,PIGL,,
DENA-HQ-TX-10,6/27/2023 12:16:25 PM,,,,,,,,,,,,,,1,3,0,0,3.14,,,Quadrat Radius (if Circular Plot) (m),,,,,True,
A185-86-136,7/7/2005 8:49:34 AM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A185-86-136,7/7/2005 8:49:34 AM,1,1,27,L,,I,3,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-136,7/7/2005 8:49:34 AM,2,1,27,L,,M,1,,1,,,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-136,7/7/2005 8:49:34 AM,3,1,3,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-136,7/7/2005 8:49:34 AM,4,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-136,7/18/2006 12:02:43 PM,,,,,,,,,,,,,,1,3,1,1,1,,,,,,,,True,
A185-86-136,7/18/2006 12:02:43 PM,1,1,27,L,,I,3,,1,,.5,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-136,7/18/2006 12:02:43 PM,2,1,27,L,,M,1,,1,,.5,, TreeSeedling,,,,,,,,,,,,PIMA,,
A185-86-136,7/18/2006 12:02:43 PM,3,1,27,L,,R,2,,1,,.5,, TreeSeedling,,,,,,,,,,,,POTR5,,
A185-86-136,7/18/2006 12:02:43 PM,4,1,3,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-136,7/18/2006 12:02:43 PM,5,1,15,X,,X,0,,1,no seedlings,,,,,,,,,,,,,,,UNKN_100,,
A185-86-136,7/26/2011 11:00:42 AM,,,,,,,,,,,,,,1,3,2,1,2,,,,,,,,True,
A185-86-136,7/26/2011 11:00:42 AM,-2147483648,1,3,L,SE,I,3,,1,,,,,,,,,,,,,,,,POTR5,,
A185-86-136,7/26/2011 11:00:42 AM,-2147483647,1,15,L,SE,M,1,,1,,,,,,,,,,,,,,,,PIGL,,
A185-86-136,7/26/2011 11:00:42 AM,-2147483646,1,27,L,SE,I,1,,1,,,,,,,,,,,,,,,,PIGL,,
A185-86-136,7/26/2011 11:00:42 AM,-2147483645,1,27,L,SE,M,6,,1,,,,,,,,,,,,,,,,PIGL,,
A185-86-136,7/26/2011 11:00:42 AM,-2147483644,1,27,L,SE,M,1,,1,,,,,,,,,,,,,,,,POTR5,,
